"n_icer_TOTAL_1yr","n_icer_TOTAL_5yr","n_icer_TOTAL_10yr","n_icer_HEALTH_SECTOR_1yr","n_icer_HEALTH_SECTOR_5yr","n_icer_HEALTH_SECTOR_10yr"
-675946.293113441,-204268.040844859,-74480.7578858825,124704.807958597,33112.5169356485,20948.4354682906
-1791019.9726998,-236344.477208925,-87368.6433101239,-59845.2537191358,-1523.82190854273,4952.80629188221
-344556.107797663,-152564.640363902,-57370.279248693,246833.628209609,61604.8367155622,36798.414621175
-727712.990889806,-117132.775063697,-20030.9728391335,-29183.3216837054,7723.57230932623,8647.18867384824
-677576.201281584,-260693.183924339,-106622.217922894,57474.335277141,20004.4602777504,15573.9375121668
-956269.389019843,-213196.927189364,-69882.9479685124,184464.566475717,44751.2731644673,27729.9112151468
802554.897856621,161456.332588886,125422.768020259,1026660.42295152,259540.502568924,149210.495538069
-1421147.09871427,-181774.67291929,-59635.4803993262,117666.827054757,18168.991863707,13050.2032650661
-424395.137549395,-120594.633499235,-36858.7417909454,86229.1719373114,26859.6861835112,18505.3854140578
-562540.233631723,-135960.758270907,-28441.4055223382,123869.620808959,25095.4905171161,17176.7203138429
-2736165.02997285,-327699.625920091,-117630.469939822,245502.876801361,29606.2338155124,19372.0335433247
-367909.963392851,-131356.683833908,-40162.520711386,140079.790573188,37972.7186751193,25262.4316515288
-2760239.79571363,-218953.758074713,-77739.5822868906,276949.884859107,34745.7609192387,21669.1523229994
-504242.128828008,-80361.6611888942,-15911.282383805,72410.4281984664,13385.2802541015,11118.3920607741
-317767.321401425,-150859.131003555,-62284.0904021475,26049.5271463348,10363.0457185643,9497.85205095594
-1053112.02804891,-288998.352731864,-115358.303159864,127493.147151523,34389.161408198,22122.5557874447
-914917.863160793,-234755.1982202,-87708.934859451,177151.533008929,38365.6512592783,23861.5369180306
40853.417109435,19802.4202230367,48032.7919486256,394158.760425228,32780.097816529,22329.4837241029
2655034.34373276,328517.893443684,186793.299173145,626666.822941733,101205.246154086,50983.6492980267
-1023440.36899595,-255948.235771713,-98951.3342902477,-105499.608223816,-14547.5005164626,-2835.13876981564
-337008.930571409,20750.5546108307,40090.2463877982,-176953.551933667,218786.867325656,59039.9622242534
-3078286.37425001,-336236.37854848,-140117.096165258,1707.8774315336,7963.13481478897,8903.60820649701
-5953655.75446133,-284770.197929169,-100174.192260727,833972.828254668,39742.5163216045,23066.9546463842
2072490.75647657,-257441.44216407,-65913.899352284,-1012612.24777481,86832.8299416784,42903.4039848201
87431026.963236,-191655.76752235,-59260.5302648346,-21296623.5836454,44666.1629756405,25666.079698541
-298977.746817781,-90012.6959587469,-8836.34814907061,664588.921896279,148618.83183754,82136.4774851094
-16872204.1892924,-565696.765054941,-229279.3916806,-187388.881953695,4461.02648052201,5122.0795803999
-11948131.7587342,-551789.60558541,-202646.441755374,575469.395660355,31429.3334739505,20596.3140565526
-1387045.04621098,-182165.327342959,-50142.2619781569,109195.56894308,18390.774638899,14319.5549323207
-2433940.79142796,-425686.659182798,-178915.764105193,-46257.9848607518,-2322.48442029051,3375.32617508439
82142.8734653949,-182817.34907809,-14338.5306811757,-87029.6204477128,56985.8896501936,25015.6207758944
-596151.452875385,-170590.01789366,-55090.5304861635,27559.7143665683,11293.0338519863,11934.3403259577
-235379.669565033,-84383.6271238651,-15755.8431676351,38487.5160421843,15579.621204633,13388.5166213979
-215439.438308429,-77714.2831970303,-16924.2580705728,19160.1912431626,11042.0163665219,9919.97014778438
-994426.219990758,-294182.253101523,-117471.78498608,-62780.1191134128,-3742.85588475513,1888.13116358218
-436219.781283028,-146522.374343256,-51908.7807693631,38201.062263229,13041.6893416018,11422.3919141635
528891.154459002,259616.724446865,184786.229090655,80647.8870798135,45922.0511024922,31852.5295842389
-746846.66040424,-257798.133049122,-111627.850922114,146088.093087998,49395.7756339649,31097.0239263454
1582424.28731969,21445.4901742442,47963.7845478634,-341973.761920982,9381.55235372854,10296.7217567139
-440578.882449606,-115132.265183882,-41900.7795216935,-9178.15580149287,6297.45698699311,7828.72160843521
217912.649159139,-49722.092554747,10751.9649657775,-27112.0553270527,17651.9662233195,11827.9233942119
-1539675.68511403,-200356.888563783,-66213.8230402998,367416.828906618,41451.6137499706,26144.063465235
-4002250.1968815,-384050.191464623,-151664.897235949,590683.975887888,47815.0650967623,26548.4229920042
-567044.530668192,-194190.364028633,-70391.943552491,73991.7991064653,23073.7282267941,16741.7015486391
-1541973.67073128,-353608.61839948,-157182.22420882,51660.3534825758,17932.4532423912,13308.0826237205
-183682227.978708,-439571.257608525,-163499.971210704,-42603664.4421975,-67944.3072814279,-26744.0631596183
-396171.410691584,-126004.064858998,-43798.7895116767,71021.5472916421,23710.9945890298,16517.3480614906
-1692675.71688218,-445880.205346762,-191740.844836392,107109.82662177,32490.7407168257,21017.3637277969
-702484.173941038,-254645.580566012,-103385.717306648,-43528.066872409,579.485368643987,5590.26224131223
-1627756.22949837,-339126.231916767,-153534.767536219,21172.0145999288,12918.7903146457,11088.1697085764
-857006.69929957,-226574.165544904,-78744.4106295085,334091.769313083,85213.8876834447,50625.306754783
-468346.759383757,-137029.423840992,-48725.6024595938,63882.9948626737,15964.8154051596,12644.5221610564
-2759062.07865302,-171362.316900474,-48476.1614386535,590428.798949672,37423.1881148875,22589.4896719026
-388882.419066487,-178454.841770473,-71473.3967566241,122344.169088708,45512.6735760702,29297.0391858076
-729496.980478883,-209435.80282764,-75571.019783258,123381.213536748,37658.6083420091,25084.1834957316
-721222.326397346,-120114.184954873,-23126.6635841243,24941.6435364518,7068.14581750569,8539.27187078133
-218601.165155809,-82985.0227043324,-21686.437808524,86266.4178599377,26785.4675228544,19041.8841074763
-4568301.40923452,-542877.028979677,-212016.519626165,-740453.569982544,-101187.01837538,-36117.6745572954
-1171583.67898555,-140332.117078657,-39351.1470888971,712040.807356843,68500.7546150651,37699.5120593044
-317555.350818099,-100550.118921599,-14340.2367876851,175685.581727811,28369.4698705116,18656.0887348617
-392743.603611173,-68578.8631079102,-3662.97340888069,83216.6527823083,26111.2748856686,17795.5778977028
-322896.290551785,-65875.9998658585,-10823.9088854218,600400.403608273,97619.0260967353,52649.0261634249
111090.529101555,-67810.2142963885,16744.5179278841,-292528.38421087,83727.1466802937,40446.4962226621
-3868553.70286161,-331433.344238755,-141456.206743017,325839.051990985,25186.9230713142,16426.6339966622
-882461.31397656,-203295.066265567,-86671.3276168126,200129.543898018,41718.6895900941,25289.8521932535
-4628350.07324405,-417254.811669265,-165533.502096069,380800.114048667,30529.4942548001,20289.4810215511
-868537.207475914,-299492.920018116,-131407.303318091,80505.6785236342,25289.2787632126,16884.38303708
-2342471.26003139,-121677.576993757,-5198.14700987434,1372871.75994023,51866.2941246134,29231.5259474821
-3198667.46278059,-393385.790312953,-150062.997800917,156642.935588936,19016.8110841432,13853.0375256587
1690075.77037253,106463.9808616,76242.4293341912,788807.563282008,77138.3733449773,40255.6835473972
-510555.928516889,-186707.075786963,-71665.011418059,157787.475953264,35067.0133941861,21625.4425562832
6108537.67216858,-691491.527699016,-249945.477241873,436085.457573265,-49091.9790485945,-12521.9338010274
-348778.1806563,-68709.9337192346,-3815.48710107759,78589.2437660876,25180.7228395888,18864.9064508507
3431377.49421383,-326469.54625534,-99275.1890596733,-401003.090852831,36853.952550145,21576.5358165031
-779628.969288887,-211728.693146091,-84431.5298767819,134127.126104775,34375.7437473167,21749.3794319476
3630629.10578562,-420104.159055444,-164117.256935641,-783690.776414331,72004.7407843972,39684.0070553442
-524953.392543467,-198136.866983041,-81246.9390384326,68666.7369274107,23908.1087548163,17819.1429048935
-43079.4900354556,-68271.528326795,-11953.86685323,82178.495830592,27224.2648519838,18198.2220892163
-719544.570750653,-223972.396646385,-77154.8386872527,181173.239284084,35327.286944333,23326.5779609717
1534486.83306325,-410649.384741218,-124838.816464967,-401873.808589874,95854.271562021,43805.5003106972
-1538973.68515664,-163617.684841187,-43017.5001022855,1514193.63652049,131977.707658845,68331.0714067524
-80945382.1666542,-569683.828694601,-218561.592148489,7810774.75781605,43167.524945923,23489.5501895673
521343.11977338,-96606.6024018451,-10903.3059565455,-231191.537712442,47814.4092693785,24671.878431114
-607617.295359585,-206742.607343489,-86636.4273654596,21583.3662455972,11923.6847421912,11690.9777593236
-951559.753542203,-124667.730243853,-34098.3162984477,268690.842846461,36003.6275401672,22683.5313400759
-4249133.44177511,-217018.227238373,-63054.2028475198,-240982.353970055,-6837.61990092949,2020.43648349026
-547276.970873632,-91597.1052508362,-7109.76137084678,731390.796954323,124808.182235242,69914.1946988409
-534475.679067854,-150612.481065848,-44218.4148073314,217887.708653572,48568.9430948203,28806.2454462104
-234342.203795949,-101687.797209147,-23808.9610434498,99910.194451713,27089.5865311971,19864.6249368704
-721656.43111516,-116081.395859437,-32958.2363262095,-65916.6392050709,3060.22156041623,6458.08953358047
-826531.911415697,-123878.886724499,-28177.8323623678,296826.383152657,41760.5875794133,26122.335560097
-1398834.8671143,-221738.909036752,-77392.2692345066,197636.079304109,28466.869575922,18719.0166532917
-596655.424262689,-83805.7541569596,-13977.5249167752,84615.8354110412,9973.01209831406,9247.6680822799
-398248.737219492,-50884.1466427695,-252.070649823726,380744.793371359,39541.2781184005,24869.0022568183
1303936.19058332,-103400.534677737,-12880.9690572753,-243673.480177057,11187.8693496745,9675.27131349384
-1552642.43037714,-301678.822040825,-122658.04752684,-15253.0859751011,-2516.42214752459,4351.05955175587
2329675.7025088,-120225.210057967,-14158.9912189917,-1742057.10365122,57035.1979357279,31568.0303194032
-2417543.35112948,-443677.821943492,-188918.059086618,-192296.10446272,-35459.0780082657,-11675.46194912
-1966347.75873016,-235948.458567823,-86795.37859348,33085.0060998837,-503.450652463401,5808.38584863051
-1718142.35629806,-398341.677252408,-155257.18677225,269656.13896387,51557.0182406069,30205.2234351241
19035545.3067815,-376614.810195923,-144254.369431919,-2685218.58305267,46465.596453586,25767.7996968389
-1614237.86829044,-268006.734628667,-106347.861966105,370281.050627511,52539.5819637566,30079.3300824184
-1039506.56725798,-222125.331277611,-81788.6449952727,149482.149533203,32090.4190576306,20619.7563759189
-7926112.91202368,-204171.608928133,-54428.9222176504,7910540.79763625,95557.2974400131,48652.0873024573
-2936979.45827946,-456945.45160571,-192028.402198263,233059.333200132,39636.7644908543,23664.0550122836
-1444767.62132903,-235456.176389821,-92557.6495668574,683526.942593587,78990.0226052432,41994.6035690295
-1091055.47198523,-173313.473146852,-64894.3751110796,86214.4470423377,17945.3383534675,14513.3310920101
-1788635.24177361,-264712.647871425,-101456.55387922,-32843.283858262,9215.92292053823,8579.68827189349
-729140.320769535,-161836.833436412,-50221.5317354713,-203023.860889165,-25892.2916437842,-8607.96381799483
-4340500.34782782,-428671.71826228,-157294.72600286,749279.287335877,47721.3345491287,39013.3968003588
-805733.91488856,-258646.090268815,-108833.069120073,189465.399854065,54647.1987747533,34082.1957803909
-3597418.89133536,-110998.162224418,-22167.0119981315,2069305.30792377,50046.1752827218,28176.2781185568
5521755.3633201,-651562.248395468,-235820.474591808,-424147.51467621,45122.7518252794,23326.8753132191
-1594675.59129011,-317502.849874185,-128807.775733614,109262.922750373,21388.8569664154,16305.7991326308
-1299753.3818599,-523281.225259489,-272387.325240387,47498.8967285981,23554.8923987032,17347.6141854733
490638.219330745,-161619.684399701,-28302.8768863648,-175751.833197599,36539.1073047284,20339.9328466023
-1151445.28464738,-210536.770574841,-79057.0337914239,194944.293469931,32520.8309314385,20644.3610611921
-393433.351680328,-134963.761297205,-37173.8075428135,106444.243426871,26873.6728879832,18461.9698028371
47526.9785024165,-24491.5318590546,17336.8458735437,123179.940348086,27228.4788948656,17864.9025445572
-2280168.57769963,-122461.447454155,-4561.2197082344,2282651.93793189,62839.420046196,32462.9564926314
231195.924024908,-214891.262932618,-42895.0176595501,-133035.992160048,87003.2567281721,35830.8626642362
-1414001.07173639,-357572.184541026,-147430.778555772,200853.562165796,46497.6456400038,28973.6617723407
-1939026.71052953,-254682.88651021,-89097.2357819732,245226.583456094,31332.1606776832,19088.889609125
16162250.8970559,-366389.636909757,-134982.687438236,-699562.15299683,18990.3768522108,13731.7585428899
-355076.553898945,-92915.3084808763,-17041.3609670209,352355.330443626,64101.6056945336,37554.7222712744
-1517802.51703899,-156302.039930439,-28628.5361042419,409277.003730388,34134.9899263789,21284.7948561655
-624542.585910362,-243898.395564327,-90664.1782586327,168263.30877336,48639.4057589216,29659.4355403791
-671314.738304659,-216291.24630079,-70084.6836945478,305112.872774945,87108.8635090957,51712.4553671552
-953401.923769401,-155511.872316528,-49039.8774241408,299852.427278389,59450.5810678304,37812.3811482634
-4803901.63197896,-333247.082044949,-122075.396074765,418470.206696907,35012.6212010328,21045.813768531
1351864.79685687,-442961.657302658,-124042.862885034,-895104.224014061,219844.765547952,92836.9003233044
-353599.516810893,-75910.7456895425,4191.2324523703,1233543.18814255,71560.6709533884,40969.8273111093
-1547253.66156401,-310274.949341978,-128426.578120949,857541.367257329,168965.050152884,96009.0229270863
-965154.629169894,-257876.515490333,-83738.9302605392,179116.993762607,42313.2089080693,26243.0256256801
-1176930.13345286,-163131.579832106,-49043.5726526856,233580.38099243,34904.4960243285,21647.2175167452
1484575.72827231,-337512.602423928,-98278.8823087073,-381786.50215523,63600.8089054921,32489.1345229646
5893269.18343653,-497728.393964379,-183718.821455189,-1159332.01874374,82244.2833314914,38467.4185609722
-1965934.37895228,-146310.606464011,-36534.0124865475,434862.623827911,37721.9262758624,22032.0804901836
-51207.4797522491,-38358.922335542,12676.9351550737,259741.540427675,67153.6109213765,41322.4082754528
2469033.7021555,-423309.677829078,-136419.542548063,-341215.809929407,51858.775020084,27430.5578441085
-2932269.19205455,-315406.592908712,-107669.510566722,534532.886907146,41832.1182621819,26780.9248518302
1823350.84853911,-461701.903963966,-152703.592336277,27957.9451177882,4380.01088809554,7843.71065802084
-606972.506398308,-197183.479024889,-76300.558865569,253235.45878047,73700.3961655021,43044.2061622166
-1376514.14243313,-289804.658890291,-126171.986965482,80439.5952190897,15747.0883864543,12581.0360392717
4721904.19426987,-717377.885642455,-246637.857351856,-393989.800969808,65660.7884112621,33663.2498593198
-1532049.67783496,-297021.981077021,-116728.583272798,122894.73845137,27987.9357439014,20956.9407614889
-1256379.61852778,-274864.220020057,-100875.795649132,109147.414255597,27487.019731397,18137.5961258587
-1676015.38238859,-179398.963683452,-48866.2705497125,1243944.33094259,120349.70269559,66591.0430948423
-730034.976128487,-148556.963518084,-46030.4670923836,88826.2185832085,18609.8958422058,13906.2796366573
-1777652.07901291,-294451.657188918,-126738.22080868,-7102.56727232267,8887.40084779089,9432.6214019816
-2247710.90961038,-161847.379621335,-50433.7737854362,-426212.915160942,-14082.7528132023,-1442.52913120082
-570949.001995073,-162776.203303852,-50889.7808700066,173222.156910653,30702.3811318179,18952.9882240319
-406065.76615878,-128003.622812698,-27031.8337240505,-92382.9854907305,-4955.30119945566,2159.72579365642
-1302498.06467727,-269791.36410236,-115775.720259661,15112.5444010936,3578.19427448216,6078.96634841468
-1286230.36312474,-192357.87017961,-73764.4259636703,13694.4188625794,1217.53503981167,6411.72999989565
1030991.7080946,-679022.39444192,-201816.195833133,-92761.6355109866,62906.0328470952,28714.5780513654
-619656.68493648,156899.228277686,91913.74246243,-823349.365506881,280324.038806547,113250.984278187
-1191042.92440526,-452558.445988454,-203469.063605384,84021.105854172,27582.6590425928,18026.8728776518
-1329636.93688266,-358118.868750693,-154966.118096589,156661.568402975,35476.9182758527,22104.3116289349
-1700433.18701333,-245176.579543508,-94252.9531742542,197247.584159179,28805.2795194467,18514.5940622393
-306445.309505329,-98467.2577616953,-21791.9180957073,152814.461764841,49596.4725271335,31506.4955181763
-284578.255031938,-65812.115466422,7666.35639224649,165582.362867735,24784.3680312318,16634.0455984161
23419215.3406817,-251008.359443605,-86773.6209346708,-1865979.48401007,24877.1970172133,16155.0805804443
-559886.868439714,-121461.978041463,-39196.7013150725,52115.7575445186,18703.4551066098,15578.8939575351
-1755405.17633396,-305256.956186178,-107936.592950515,240737.291287362,46818.0486593905,30185.7771730671
1468.5273976235,-15854.0377871538,15871.9737283004,169310.116706314,30584.1087005708,18349.8893977289
-10147194.4524554,-367799.268732978,-143782.277721149,487091.477730581,19745.7531596074,13714.7048062328
-227800.72262875,-90332.274589307,-18658.2631777187,44008.4830419165,16854.2840768769,13308.8618473727
789608.443822987,33770.0347457157,52102.2751122345,1133739.87630227,135062.334419342,73722.6351305214
-164397.355886323,-53561.573227818,1293.63392888566,432735.862304616,106015.794181856,58214.0385731379
-2060429.80257795,-474412.841062439,-218179.786859983,-299552.35685204,-45746.4566867161,-16490.0978470498
1753395.71373353,-440761.343830952,-138850.722201628,-133357.807731047,38556.511457262,21528.1392200869
-407386.286352735,-61854.4747724231,7579.52786013084,467636.372338217,42108.0754538302,25253.764472195
-4134797.85887928,-714692.80406758,-335541.004560462,221940.386668243,41155.4565865901,25725.7840354287
-438844.911367334,-140715.797962072,-49663.2823277273,249337.975048942,75665.0981326956,45514.0552743537
-1963924.61102889,-390357.946305246,-171190.481335976,138721.063818107,27216.7276046972,18107.4944883394
-631452.327523653,-239284.515664671,-107257.601125143,32772.977176257,5413.66173198396,7093.61296838651
-2465592.48441677,-288925.680413865,-94577.3219998494,-387783.735693053,-14085.1308830267,-1806.39889462731
-4713159.54318302,-532196.880415316,-233435.2746196,268383.232039181,21862.2265696777,15632.2929297227
-2166618.10812431,-407636.69749626,-177278.846159612,174057.895229367,29888.0366383423,19278.6623614989
-2411251.06778508,-433928.935992904,-185656.204539827,234990.373183391,41553.8067625451,24920.0168251115
-1615467.40870513,-275529.352132854,-113354.055846432,182438.001778934,34287.6295256935,22483.4789989207
3762613.97766014,-361266.696108271,-121147.869440142,-730722.553953393,58709.3731066607,30478.3301925441
321435.491129807,-74250.3847910645,-459.409992310288,-200093.704039127,20462.3841239655,14116.1855705627
-289783.590746183,-116051.933088059,-44424.7368047901,118837.241791723,37567.4297141177,24152.6045310311
-674816.057034624,-267026.935986434,-130584.030661745,61693.1751809871,22680.9895819545,16211.5220820918
522414.742399291,-164429.394387236,-34268.6764506452,-614807.524562575,89693.1952128154,43418.1700051964
14110972.2934258,-469649.91256813,-195383.296089776,-1969765.83356035,50621.4471227883,26645.2286089027
-1646828.67891346,-349843.26171032,-143001.957435206,-170020.465113248,-8750.13127955827,3.5509148556985
-1991240.75423437,-425817.623437422,-177652.759750858,381577.400040303,81584.6213151213,47644.5129079746
-94280.3331820716,-106507.302305611,-31474.281287737,113166.622565329,48957.6327242947,30588.5801995238
-1255274.10738918,-401325.27772801,-177613.573243242,164427.208381018,36735.0516565045,23257.2933107607
-128816.551496427,-12583.2388606958,33534.7909412279,-298986.587789927,54898.6237459732,27845.1221414284
-772222.41550644,-395825.390749272,-184978.451477951,137778.861859932,55860.0113264161,33376.1195408682
-473046.008676833,-132200.474549073,-40027.9341245328,78998.7225040852,23167.5644119009,19727.3115857881
-315107.465337652,-173284.480192912,-75523.6866349268,99872.2825548391,47373.819087472,32408.463895511
-72340.307611227,-34312.1098483439,28200.340959072,-278361.902983715,67152.5586755979,30687.4709408058
-814466.160696526,-141995.650375465,-46966.8355980897,208297.326377265,37131.9174314941,21959.9976995151
-433188.54540596,-146489.781747411,-50398.9154703784,70607.4240382789,22083.0429425277,16656.4028531675
3865148.48163779,-418249.254553581,-130290.26860054,-398094.952203375,39044.2202278602,21177.251771103
-1359858.37736399,-257359.707880453,-102268.125812614,12031.528998284,1544.8601314702,5462.44379709047
-974663.803518028,-188308.521565712,-75025.0054973086,44368.8412344245,14060.9499783975,10351.072002695
-825727.755380737,-296261.665531119,-135305.004514146,97595.0689750647,28763.8322483268,18237.8567588806
-956660.225608218,-318445.785194216,-141290.088012081,105181.815660722,33698.3333153081,23037.7928168813
-773586.733030099,-203817.033478317,-76734.750130984,164950.618145033,38296.8561782113,24862.6271343629
-1089296.91904037,-433399.601912893,-205606.151456254,155495.679655805,56510.4931580169,35481.5762537797
-1906769.16509695,-348255.863031028,-145604.735484151,-63124.5424670524,-3323.68059987051,3043.57318880732
-1100212.90890862,-306362.991667287,-128378.745096984,205029.451917737,46576.392037824,28185.4886657354
-3390514.06817217,-433484.141229671,-180311.374423716,-389632.294867501,-31126.7308867452,-9852.48538346761
-1568839.84081213,-266856.323345151,-91795.9105202277,110768.247374777,29305.4606324159,18351.7775999726
394403.590805333,-326267.194045978,-69770.558249748,-128267.746628699,98334.9758850454,38123.0937483577
3024771.21880752,-288783.422918697,-87727.1272560159,316925.269890724,-18810.3922578739,-311.151127214567
-776128.904291526,-278734.178489236,-132867.949651252,96781.1426317581,33815.2943481535,23184.4694257547
-1925196.80295485,-337435.894761661,-143115.531072363,255378.380567367,36475.7601777588,22425.5555453134
-179864.963901632,-32117.4375253011,18780.7933253614,13785.3047282153,10787.7773734772,10567.9306070504
-131513.275137002,12911.3399623812,39629.2253950318,-185611.785907274,93098.9196734368,42249.5283822213
-2409843.61753047,-292632.481398412,-112153.662320371,314067.228107631,41652.1852435729,25468.4061215688
-1514013.8298582,-328981.072969133,-137237.341471829,100775.492535063,25514.4654893124,17677.2008206342
-2243162.09968606,-312864.722943849,-118268.40345354,305707.818240721,35161.5609247831,22505.0626025183
3783176.70433178,-207490.659283604,-55047.6039094774,-2123375.32464496,62643.0685705931,31985.895247562
-2144098.26907664,-294095.848826626,-120034.181952106,386323.198076675,49908.1703502121,28987.7158804962
-164017.693310927,-53901.6212528463,-4175.96018859116,51029.2952514167,21300.6019487292,16554.0382301769
1516484.33863609,-166115.258449182,-31660.1492486621,-1178340.35406205,94037.0651903311,45703.8977899697
-6487958.18941646,-563139.358172683,-226206.431776755,299273.026596245,26479.2437184169,18998.3027486393
-976562.888593722,-112043.726831895,-27526.9593232214,113999.219681814,22725.6273669887,15786.4739683851
699718.283992443,57379.7939055231,60934.9482416016,1247789.52018749,121627.447659259,66425.7214744778
-1562884.51748973,-496210.671528785,-232819.602354646,-181630.060492581,-32012.4889000358,-12808.2951422396
1938339.01602578,-301237.24074477,-91031.9094757296,-134037.629451876,33992.1289064836,19069.4649292821
-5778380.17119499,-250195.220719016,-86885.8887535022,552337.497616352,24726.1695848218,16297.316297914
-1228573.6401045,-319540.780145,-125462.579177099,220319.725049317,53121.8174842439,32311.9239663425
-1272891.02166457,-210151.9235763,-78455.9284178578,215212.789013125,36106.6215150157,22698.4502121026
-879656.536564007,-178601.736477181,-68520.9174003403,278628.466440202,57908.4602858019,35082.7492065817
-586533.520122462,-197934.220212509,-64105.3017018034,312592.70003494,80034.4057061538,45010.210779549
-699290.11748552,-194887.649022308,-78199.2993845863,-11670.3593171504,6616.76494587439,8554.11945589332
-197600.809430895,-83185.6814202076,-19590.1648711255,210662.673441041,45230.3489012976,27306.8359718274
-69655.682919513,-21731.5886073752,13353.2765548957,43434.1857870402,14745.6047216797,12249.9610574091
-709039.865025822,-219672.287715168,-86685.9619132462,63831.4975734429,18763.1522971463,14210.482386126
-1206368.36729463,-168888.667855554,-56499.0958467556,-39693.7584962777,-1313.56964703579,4979.33619095625
-8500177.36689367,-346141.112947439,-132386.36747806,538855.045816252,28441.3756829669,17639.3183620489
-609065.133512107,-146099.579498344,-54576.710079042,-24398.6947131722,2678.32876601791,5913.36720166199
-661194.777546387,-285627.333465567,-134969.964787859,-23992.7924359538,-1364.18996107256,3810.85706941232
6640443.01353674,-288423.486127622,-91154.5679966609,120283.02161532,-8475.45510866719,4239.92456490709
-1737345.0254319,-351441.555488425,-148694.939826916,43309.3594325586,9200.68127914943,10284.2937419904
70924.754497951,-65387.1464799093,-2355.32135151972,408960.423996782,60461.8178841007,33499.5099079533
1513130.36407645,-436553.147662172,-158827.081557342,-205586.037860716,46775.6294826427,25126.5206665853
-2334423.9836823,-590568.886008006,-257108.146028614,203577.705242618,44302.5327250167,26413.7850238916
-263993.474418777,-77975.0444538852,-12530.6682479755,107106.908631035,41551.5052697669,27707.3700023188
-992360.257492892,-192552.977111564,-66042.1764342003,518700.616488828,85486.6191443941,50598.4529093813
544276.873177703,114623.553393417,107287.034432513,678003.33855513,205745.665750375,121863.391709892
-972315.021791752,-380348.649814803,-188230.975439187,95355.3003471542,32245.1082449397,21131.5277115531
-178779.592910594,-97924.4958851713,-27192.7531551348,48100.9374039698,12679.6347363579,11143.3393511388
218593.952638599,2270.27155908911,36092.9763040636,149826.683934825,30679.21621176,20819.3887902292
2242310.97850496,153553.784817108,107773.567756641,1267224.18929974,117568.25107157,60170.6258235317
785364.677059858,-393143.817511967,-109511.105203718,-103079.909771422,52891.3580571332,24607.698315925
-1202741.30621015,-206896.719151843,-77564.652407426,200124.366692561,16022.4079379935,11940.7301688323
-1140239.2250057,-305413.595304227,-131350.737961826,146056.611408962,38944.4068189288,24531.8839660947
786733.932708623,123823.496002291,108949.076955038,652960.686679323,204294.246891052,107816.693406353
-1174242.01848369,-259787.32903167,-97594.9934864793,231579.267378822,39366.8022824937,24041.4522314018
-867268.213871487,-162291.11629077,-52196.5971308716,132268.340851705,26234.6825263783,18829.427769468
-688382.896453143,-86239.6877078722,-13015.5164044673,210633.350962,37244.3329387719,24219.5321435048
916416.261176694,-243168.834350306,-57504.7537624962,-1608578.3123891,207172.058843475,96288.5158560205
-3305997.36971323,-264581.002152231,-97533.5438774729,38982.6012902233,13084.5495157246,11567.4847978673
3976743.59488401,-411341.399473006,-140342.46220465,-239453.761831811,20809.0534594921,13465.2062065895
880030.88034823,86077.4297340834,79295.1210545425,263496.10660411,54841.8927404473,32321.1953767462
-3803572.34872035,-342799.856662633,-140349.081021676,553699.326409916,45630.2560604146,26534.281205133
-307830.488781844,-147732.373759614,-35674.7062602818,29396.2764084943,17866.4756746913,14286.2119831012
6971972.2510528,-194326.032622735,-58006.2568781307,707128.219641654,-17356.4366099112,1146.52037165172
-867884.415167003,-205103.176609801,-65308.4612527768,217885.569486279,45405.1021216202,27582.9174108248
3930724.55944821,-358371.609461502,-121042.196575419,-661346.713404901,63467.9459710932,34673.452978928
-948475.70341711,-303882.745091243,-125702.200162104,177746.323237826,47896.2017517207,29119.1705216686
598528.358573879,-189370.783364339,-42071.3236770965,-298475.238757174,74033.6360586825,35528.0847121243
-1382514.69810844,-262152.376440382,-99055.1189834422,180632.31179463,31683.7741006427,19474.1088886531
-525876.364073007,-107238.396785115,-21795.8756441212,161412.34605391,33289.9212802473,22254.5397484717
-2016135.65193919,-308933.659350018,-111285.227524718,174108.384849863,29684.4626252437,19251.2900471059
-434469.80959463,-172805.247348497,-62111.322257722,97258.7695294405,31307.9824739892,22064.9195406711
-264173.32679867,-97106.4404728228,-23735.224475328,37753.8813235326,11666.344561757,8490.90953349638
462032.52747489,-323057.082258442,-77357.7649465528,-243865.407851526,143664.245775742,53720.534106467
-223782.513540698,-163614.048000784,-48406.1531483212,322219.963013688,57782.2300153329,32383.7921986879
-614045.393074338,-118062.035373688,-31657.6632724151,10600.5206632933,5318.00545385888,6236.37445093761
-486158.107896116,-213837.401660662,-83736.716148601,424846.181223512,126744.951827618,71796.8470952495
-1624221.72074579,-247486.788520148,-95972.1595160726,134395.879005685,22512.1523439591,15038.8878903394
-2664595.18648351,-277335.311358964,-110628.9056456,322195.141734026,37396.5146593416,22619.6815179394
-4070587.83703611,-744015.594395788,-321087.482265372,303233.77049741,41998.8238652742,32788.5403436246
-2308156.07005643,-365582.475529261,-135476.013964604,551665.062709511,74958.702089707,43257.354364893
-1613369.31925399,-118142.726439938,-27661.0889892906,678061.732206085,34296.4158002919,20547.1483431441
-1466423.17436683,-10544.1335510396,48790.2294862765,-4198657.06038705,220011.029922732,109683.547834521
-842662.896927344,-273543.785417274,-114565.063672908,-47898.6878430623,-4704.86745057359,2319.31164555931
