"n_icer_TOTAL_6mo","n_icer_TOTAL_1yr","n_icer_TOTAL_5yr","n_icer_TOTAL_10yr","n_icer_TOTAL_life","n_icer_HEALTH_SECTOR_6mo","n_icer_HEALTH_SECTOR_1yr","n_icer_HEALTH_SECTOR_5yr","n_icer_HEALTH_SECTOR_10yr","n_icer_HEALTH_SECTOR_life"
-20264.1834663588,44723.5580268674,NA,NA,44723.5580268674,40981.6231069269,24684.0090887762,NA,NA,24684.0090887762
-138621.80165003,-44492.7282574086,NA,NA,-44492.7282574086,40277.2122068004,23816.4079973927,NA,NA,23816.4079973927
-109981.648485584,-40045.5567897973,NA,NA,-40045.5567897973,63585.2513815903,39153.6036240862,NA,NA,39153.6036240862
55826.3811190849,77675.2481677562,NA,NA,77675.2481677562,18906.7605739923,14375.2309638946,NA,NA,14375.2309638946
134471.030233472,130399.765236741,NA,NA,130399.765236741,28856.1724907237,19494.687347201,NA,NA,19494.687347201
-311606.282373943,-50168.8405777914,NA,NA,-50168.8405777914,78895.6936043732,29131.7658185773,NA,NA,29131.7658185773
49343.3953839614,67278.7084198373,NA,NA,67278.7084198373,6637.84261334266,8318.363914966,NA,NA,8318.363914966
-77788.5434549688,-21765.4670739968,NA,NA,-21765.4670739968,14710.0080603768,12735.4599029022,NA,NA,12735.4599029022
132986.719643732,136517.529853767,NA,NA,136517.529853767,19204.3898927806,15681.567200671,NA,NA,15681.567200671
321382.425612524,197829.320190886,NA,NA,197829.320190886,100651.649726712,49655.8278650905,NA,NA,49655.8278650905
247664.45413261,212434.784178511,NA,NA,212434.784178511,29704.9749284734,21927.3143619229,NA,NA,21927.3143619229
-181002.869399203,-61310.8814055063,NA,NA,-61310.8814055063,97957.7062420732,45701.1725188586,NA,NA,45701.1725188586
-92238.2921883893,-46403.7744494705,NA,NA,-46403.7744494705,18244.79415929,15684.8510920696,NA,NA,15684.8510920696
218407.277322825,177493.911485354,NA,NA,177493.911485354,51019.6246791402,29896.6152014696,NA,NA,29896.6152014696
-692694.183269281,-292372.523918593,NA,NA,-292372.523918593,33970.2528985038,19971.5383323581,NA,NA,19971.5383323581
416429.829683042,225229.103024562,NA,NA,225229.103024562,54508.4536018169,24305.7936682476,NA,NA,24305.7936682476
-144019.450066154,-30040.4262144666,NA,NA,-30040.4262144666,57750.2451141308,30957.042612977,NA,NA,30957.042612977
-82259.0905854531,4943.93868101918,NA,NA,4943.93868101918,36125.1482161151,19327.7414083013,NA,NA,19327.7414083013
8508.1424006378,31825.3999967198,NA,NA,31825.3999967198,5633.6916684087,7687.02109194373,NA,NA,7687.02109194373
27946.8804890715,63195.4698211324,NA,NA,63195.4698211324,29189.7197594155,20639.5967814988,NA,NA,20639.5967814988
59728.1817115009,88801.3688746104,NA,NA,88801.3688746104,17496.4761497748,12498.6098595245,NA,NA,12498.6098595245
-403512.59543603,-137378.952431451,NA,NA,-137378.952431451,118246.812344981,48125.9198366408,NA,NA,48125.9198366408
110394.357557188,105643.910105929,NA,NA,105643.910105929,31783.353782713,16252.709898938,NA,NA,16252.709898938
383746.501818824,246989.346550031,NA,NA,246989.346550031,59904.433323632,34822.5765322042,NA,NA,34822.5765322042
-168548.005866922,-65229.3507822488,NA,NA,-65229.3507822488,28463.9701970424,18968.9307190805,NA,NA,18968.9307190805
140997.265899853,125421.930838031,NA,NA,125421.930838031,19533.0533132469,15202.5737558597,NA,NA,15202.5737558597
836.141629332643,39611.4798654713,NA,NA,39611.4798654713,17471.0570545896,13661.8273325377,NA,NA,13661.8273325377
-37403.6836810487,34463.6123221684,NA,NA,34463.6123221684,52692.9385046234,33070.5421048352,NA,NA,33070.5421048352
-72801.6864407654,130884.933293934,NA,NA,130884.933293934,-394658.57678178,299748.537956759,NA,NA,299748.537956759
-16538.7859014944,893.245960775396,NA,NA,893.245960775396,84243.4132957234,38592.5398344087,NA,NA,38592.5398344087
109715.616106635,85400.4264643295,NA,NA,85400.4264643295,64771.8112705083,33345.8356753386,NA,NA,33345.8356753386
-164066.441345161,-35795.1689762454,NA,NA,-35795.1689762454,18152.7619749619,12129.9374735546,NA,NA,12129.9374735546
87184.5835826138,93273.2562626459,NA,NA,93273.2562626459,35038.5846730283,27199.1799624412,NA,NA,27199.1799624412
6461.90827158879,56120.170804976,NA,NA,56120.170804976,26998.1818220047,19908.4689532487,NA,NA,19908.4689532487
-25873.0548005818,19536.4160645511,NA,NA,19536.4160645511,35036.4063969206,25243.769147584,NA,NA,25243.769147584
-822607.49162947,-46863579.4325117,NA,NA,-46863579.4325117,-42267.2560816566,-1487889.61402256,NA,NA,-1487889.61402256
405870.520191467,305173.88381132,NA,NA,305173.88381132,2491.66168388039,3394.40028075977,NA,NA,3394.40028075977
-63858.9788974184,-27721.0774499375,NA,NA,-27721.0774499375,-254.04524902309,1921.897991238,NA,NA,1921.897991238
18847.2031048828,60788.5545430378,NA,NA,60788.5545430378,40299.540317129,22485.7645782453,NA,NA,22485.7645782453
-37900.6995559137,-998.685949359258,NA,NA,-998.685949359258,14038.3618702792,12344.7757753396,NA,NA,12344.7757753396
-186124.370111537,-91586.5755147294,NA,NA,-91586.5755147294,18656.0695747759,15437.0958050098,NA,NA,15437.0958050098
49411.2578020097,98450.9874653044,NA,NA,98450.9874653044,30021.0349911283,17559.1487403641,NA,NA,17559.1487403641
177074.419308319,171029.004220413,NA,NA,171029.004220413,33939.4070058144,18974.425486504,NA,NA,18974.425486504
-32228.7170786625,48659.021950305,NA,NA,48659.021950305,38008.5789708397,23919.8965540944,NA,NA,23919.8965540944
553231.212011668,312271.778303726,NA,NA,312271.778303726,43388.199667793,19636.4582103061,NA,NA,19636.4582103061
128676.897436492,132681.644062813,NA,NA,132681.644062813,25814.5256505062,18265.4087317126,NA,NA,18265.4087317126
-177887.552359957,-104346.87214762,NA,NA,-104346.87214762,22571.7176715649,17079.9501815527,NA,NA,17079.9501815527
247970.913216671,193905.7407752,NA,NA,193905.7407752,23436.6644312296,17110.8826852336,NA,NA,17110.8826852336
-35832.914271117,46210.1543223634,NA,NA,46210.1543223634,57347.3057492774,33262.624176882,NA,NA,33262.624176882
-1946825.39958741,-438832.572564627,NA,NA,-438832.572564627,97475.1375543586,29731.3793913002,NA,NA,29731.3793913002
359496.089574743,241973.967759134,NA,NA,241973.967759134,38963.7932388023,20611.8148068485,NA,NA,20611.8148068485
-391835.414325187,-111621.113071139,NA,NA,-111621.113071139,47996.8333419179,22315.5874160091,NA,NA,22315.5874160091
167088.627063313,144777.596295906,NA,NA,144777.596295906,32664.6969165259,23584.4006556527,NA,NA,23584.4006556527
25146.9989788903,51097.4016550483,NA,NA,51097.4016550483,26670.1635734771,17563.3312640468,NA,NA,17563.3312640468
-262855.312195222,-175948.704254871,NA,NA,-175948.704254871,49452.0322381422,31170.6438549569,NA,NA,31170.6438549569
-13426.5751410303,42641.6926985714,NA,NA,42641.6926985714,27737.1117375809,19668.8925130108,NA,NA,19668.8925130108
170688.478677468,118117.290129108,NA,NA,118117.290129108,38101.1781616005,21791.4971131868,NA,NA,21791.4971131868
70593.7053242952,83718.93008426,NA,NA,83718.93008426,29158.8504938614,21939.4487708201,NA,NA,21939.4487708201
54053.7371592731,118054.144361921,NA,NA,118054.144361921,60042.7142994946,44055.5091730218,NA,NA,44055.5091730218
110774.333286161,109013.058260352,NA,NA,109013.058260352,33666.7677984661,22135.6636270583,NA,NA,22135.6636270583
-45784.0209797031,17241.3706025307,NA,NA,17241.3706025307,22828.880207165,17646.4023030702,NA,NA,17646.4023030702
-114152.35511477,-41887.8390314151,NA,NA,-41887.8390314151,20929.1929541725,15263.4895984655,NA,NA,15263.4895984655
321744.790144416,259790.858130984,NA,NA,259790.858130984,43585.6612997523,33437.2077545452,NA,NA,33437.2077545452
10145.2434019975,68847.6431526381,NA,NA,68847.6431526381,16490.7937865861,12500.4915457725,NA,NA,12500.4915457725
-5180.91146992382,22644.8246054359,NA,NA,22644.8246054359,33267.6371687364,21138.391333539,NA,NA,21138.391333539
313725.988734851,204676.825325327,NA,NA,204676.825325327,51317.30564014,27295.6338820125,NA,NA,27295.6338820125
-64828.6951209755,15778.4460987177,NA,NA,15778.4460987177,25896.4784555055,17683.8446488198,NA,NA,17683.8446488198
460818.900432234,266337.982006228,NA,NA,266337.982006228,104420.15618795,42862.461345052,NA,NA,42862.461345052
191124.429475555,57891.3770252284,NA,NA,57891.3770252284,-127121.895690367,38296.7696885364,NA,NA,38296.7696885364
-594803.285950215,-317385.410018305,NA,NA,-317385.410018305,40562.4432337559,25520.7038174627,NA,NA,25520.7038174627
48200.4799793276,83878.3901294653,NA,NA,83878.3901294653,16895.1817344111,12538.310398297,NA,NA,12538.310398297
124957.020754526,126206.701396608,NA,NA,126206.701396608,47865.3676785954,30339.9344398409,NA,NA,30339.9344398409
1311580.02566485,427181.858959179,NA,NA,427181.858959179,214199.248588254,53345.2563128493,NA,NA,53345.2563128493
234603.290965333,185183.541608677,NA,NA,185183.541608677,15958.8193969213,12438.7312294748,NA,NA,12438.7312294748
441481.976237236,258103.692721335,NA,NA,258103.692721335,47176.443855452,23248.5771201696,NA,NA,23248.5771201696
55935.6635905071,54032.1387038393,NA,NA,54032.1387038393,51764.3904051114,35757.3161209404,NA,NA,35757.3161209404
-89533.4740586079,-4003.90870002476,NA,NA,-4003.90870002476,10150.9724380399,8777.29186025751,NA,NA,8777.29186025751
-39382.6449620457,41125.4651320555,NA,NA,41125.4651320555,43695.7049892426,27018.5342898691,NA,NA,27018.5342898691
-257181.7048877,-151135.06789517,NA,NA,-151135.06789517,21220.1181307054,16544.4831931068,NA,NA,16544.4831931068
-24136.7835333435,25061.7702724489,NA,NA,25061.7702724489,35802.608783915,25968.1389851827,NA,NA,25968.1389851827
262780.992322156,155736.099232116,NA,NA,155736.099232116,31474.2001904082,18736.6124586323,NA,NA,18736.6124586323
44725.7472060676,62066.9755583404,NA,NA,62066.9755583404,22811.3964040151,16715.1220562243,NA,NA,16715.1220562243
164388.484468105,148831.066691231,NA,NA,148831.066691231,99738.6525535525,46353.4787951646,NA,NA,46353.4787951646
-6573.30072565309,38558.5999898877,NA,NA,38558.5999898877,18034.9173645783,13533.5247072998,NA,NA,13533.5247072998
-139806.500827438,-25197.3692479928,NA,NA,-25197.3692479928,25355.5773426053,16581.4869357673,NA,NA,16581.4869357673
-138546.902337912,-48642.2105483592,NA,NA,-48642.2105483592,19123.5625179493,15170.7510154166,NA,NA,15170.7510154166
800116.186903145,-50006.8500791257,NA,NA,-50006.8500791257,-279530.694105005,41414.3158498108,NA,NA,41414.3158498108
-366845.556336175,-61728.3109442361,NA,NA,-61728.3109442361,77911.7534218871,25887.9830572237,NA,NA,25887.9830572237
-84370.5245885595,-29811.7112407058,NA,NA,-29811.7112407058,39762.5847241352,27392.6444225215,NA,NA,27392.6444225215
111679.411408271,117461.404532436,NA,NA,117461.404532436,44213.0170765128,28136.8576981681,NA,NA,28136.8576981681
307996.357444372,260017.792027249,NA,NA,260017.792027249,36336.0724344232,24029.88912477,NA,NA,24029.88912477
147717.773797663,134182.58151035,NA,NA,134182.58151035,9409.12011841745,9783.41827554768,NA,NA,9783.41827554768
-799165.576991415,-392227.913986559,NA,NA,-392227.913986559,45053.3452330397,23433.7192740104,NA,NA,23433.7192740104
76795.1701747088,92814.8292688961,NA,NA,92814.8292688961,23265.5253941257,15989.4117104189,NA,NA,15989.4117104189
-448784.837987855,-123136.322370249,NA,NA,-123136.322370249,135154.388471843,48655.374901223,NA,NA,48655.374901223
-20437.3068490236,33903.6789078618,NA,NA,33903.6789078618,120704.936718016,51747.9866851699,NA,NA,51747.9866851699
315048.175209254,232633.387338428,NA,NA,232633.387338428,34303.0145795703,20609.2429413075,NA,NA,20609.2429413075
54272.9805949117,85875.1386733033,NA,NA,85875.1386733033,8052.20588731588,8742.68049612381,NA,NA,8742.68049612381
314511.147637856,198341.596901784,NA,NA,198341.596901784,41141.7545841133,23207.7432250939,NA,NA,23207.7432250939
172518.891856761,158007.782529681,NA,NA,158007.782529681,26962.8469300357,18936.4791067761,NA,NA,18936.4791067761
-277724.438745826,-80642.4806704452,NA,NA,-80642.4806704452,17252.788923465,10511.3357765301,NA,NA,10511.3357765301
-43818.7965064205,43869.3554480469,NA,NA,43869.3554480469,43314.996900288,24750.961593663,NA,NA,24750.961593663
224982.076439506,195848.203550473,NA,NA,195848.203550473,43907.9937992445,26777.7731599817,NA,NA,26777.7731599817
-833631.758352684,-293834.169721876,NA,NA,-293834.169721876,73191.52324069,32838.025457324,NA,NA,32838.025457324
213391.636542121,173256.487327206,NA,NA,173256.487327206,42905.2891541385,26428.105825998,NA,NA,26428.105825998
-11645.2963792127,7551.70535227961,NA,NA,7551.70535227961,30155.8858469452,22881.3114219862,NA,NA,22881.3114219862
-82061.922305782,-74866.6792127481,NA,NA,-74866.6792127481,41767.4033611504,33116.9139982189,NA,NA,33116.9139982189
22568.0183773547,64988.7057143266,NA,NA,64988.7057143266,21343.2898556415,17210.7728386582,NA,NA,17210.7728386582
232689.302506587,188172.96290925,NA,NA,188172.96290925,33469.6637125466,20387.0522722381,NA,NA,20387.0522722381
261681.231393984,216057.680320486,NA,NA,216057.680320486,32897.3133660443,20857.5111539421,NA,NA,20857.5111539421
-461202.563948209,-91705.030180962,NA,NA,-91705.030180962,124707.971195098,40337.2246717036,NA,NA,40337.2246717036
219312.990800437,197325.170681381,NA,NA,197325.170681381,24485.3307552215,16946.8277449745,NA,NA,16946.8277449745
-689265.271543378,-245774.636287666,NA,NA,-245774.636287666,43379.8729307809,21643.6047963651,NA,NA,21643.6047963651
-254670.761876675,-196632.349634778,NA,NA,-196632.349634778,-22329.7952837088,-12471.4355345513,NA,NA,-12471.4355345513
6145.54390883987,29041.2928781501,NA,NA,29041.2928781501,13932.4785026247,12918.3376067262,NA,NA,12918.3376067262
-242035.654891348,-61397.0478968515,NA,NA,-61397.0478968515,-30102.0988260996,-9285.66234408359,NA,NA,-9285.66234408359
