n_inc_costs_TOTAL_6mo,n_inc_costs_TOTAL_1yr,n_inc_costs_TOTAL_5yr,n_inc_costs_TOTAL_10yr,n_inc_costs_TOTAL_life,n_inc_costs_HEALTH_SECTOR_6mo,n_inc_costs_HEALTH_SECTOR_1yr,n_inc_costs_HEALTH_SECTOR_5yr,n_inc_costs_HEALTH_SECTOR_10yr,n_inc_costs_HEALTH_SECTOR_life,n_inc_qalys_TOTAL_6mo,n_inc_qalys_TOTAL_1yr,n_inc_qalys_TOTAL_5yr,n_inc_qalys_TOTAL_10yr,n_inc_qalys_TOTAL_life,n_inc_costs_TX_6mo,n_inc_costs_TX_1yr,n_inc_costs_TX_5yr,n_inc_costs_TX_10yr,n_inc_costs_TX_life,n_inc_costs_HRU_6mo,n_inc_costs_HRU_1yr,n_inc_costs_HRU_5yr,n_inc_costs_HRU_10yr,n_inc_costs_HRU_life,n_inc_costs_CRIMINAL_6mo,n_inc_costs_CRIMINAL_1yr,n_inc_costs_CRIMINAL_5yr,n_inc_costs_CRIMINAL_10yr,n_inc_costs_CRIMINAL_life,,BNX-Dominant,BNX-Dominated,BNX-LC-LE,BNX-MC-ME,,BNX-Dominant,BNX-Dominated,BNX-LC-LE,BNX-MC-ME
-3033.781946,-3827.792086,-4029.687161,-4724.7646,-7696.327247,-1026.334465,-1777.813988,-3963.513802,-4448.061523,-4617.529911,0.009087276,0.013394522,-0.003202441,-0.0371723,-0.108334856,-1192.045507,-2142.887415,-4979.796145,-5606.34871,-6176.794466,165.7030238,365.0379909,1015.732968,1157.204654,1557.059732,-2007.447481,-2049.978098,-66.17335926,-276.7030766,-3078.797336,,0,0,1,0,,,,,
-4501.967929,-7711.787365,-17756.63793,-20629.72406,-23810.19741,-1313.935854,-2229.802222,-4785.319195,-5321.182369,-5430.73214,0.003307948,0.003415544,-0.022921456,-0.057764853,-0.128606007,-1355.683974,-2400.502356,-5483.968312,-6164.463206,-6749.048855,41.74028309,170.6628878,698.0621431,842.1619923,1316.137458,-3188.032075,-5481.985143,-12971.31873,-15308.54169,-18379.46527,,0,0,1,0,,,,,
-9020.174517,-13876.90443,-26606.99767,-30352.07155,-34833.0098,-1212.9201,-2028.068727,-4324.777813,-4932.656881,-5229.018522,0.007557536,0.008737202,-0.023156552,-0.067792428,-0.156904738,-1505.356107,-2670.788245,-6079.983248,-6914.519198,-7776.221792,292.4229424,642.6588564,1754.308145,1980.128681,2543.612351,-7807.254417,-11848.8357,-22282.21985,-25419.41467,-29603.99128,,0,0,1,0,,,,,
-6360.348895,-9152.946185,-15524.9413,-17939.63386,-21501.04619,-1123.492529,-1754.68701,-3621.94915,-4153.215095,-4503.714725,-0.001768471,-0.004226138,-0.043183878,-0.086759116,-0.165523984,-1319.475157,-2297.566423,-4907.063807,-5458.776904,-6038.713136,195.9744604,542.8433198,1284.682965,1304.882279,1533.953626,-5236.856367,-7398.259175,-11902.99215,-13786.41876,-16997.33147,,0,0,1,0,,,,,
-170.9247296,154.3800994,1141.211328,436.7411236,-1860.47991,-1127.49137,-1762.41149,-3610.969082,-4123.831592,-4415.787817,0.010414175,0.014689961,-0.005552494,-0.044289657,-0.120978056,-1299.21692,-2238.269978,-4786.156995,-5357.232068,-5916.055601,171.7216217,475.840824,1174.950322,1233.01062,1499.638422,956.5666407,1916.79159,4752.18041,4560.572716,2555.307907,,0,0,1,0,,,,,
1527.313942,4199.201514,15523.49794,17444.80376,15107.78297,-1542.707214,-2572.986275,-5335.162005,-6007.393673,-6282.361389,0.007373357,0.007754437,-0.026545711,-0.072675978,-0.173625639,-1576.842132,-2832.483676,-6460.352491,-7309.160676,-8138.903894,34.12255479,259.4406778,1124.351027,1300.179143,1853.494617,3070.021157,6772.187789,20858.65994,23452.19744,21390.14436,,0,1,0,0,,,,,
-1856.332211,-2457.143689,-2154.609473,-2413.342812,-4308.460616,-1159.901613,-1952.166423,-4311.974639,-4884.414785,-5008.141013,-0.005498431,-0.01029928,-0.046728293,-0.082230061,-0.153281821,-1381.174779,-2406.724293,-5608.248974,-6389.070838,-6959.858275,221.2684628,454.535225,1295.871833,1503.856098,1950.049268,-696.4305979,-504.9772652,2157.365166,2471.071973,699.6803965,,0,0,1,0,,,,,
-3737.772895,-5631.158702,-11042.59812,-14766.29334,-22477.16225,-407.3540638,-742.9699621,-2234.483451,-2972.388892,-3533.234204,-0.011766991,-0.023808776,-0.118607594,-0.212513705,-0.384056168,-1294.254483,-2402.148879,-6243.468898,-7474.179406,-8871.476794,886.8829183,1659.097091,4007.638903,4499.089199,5332.26002,-3330.418832,-4888.18874,-8808.114666,-11793.90444,-18943.92805,,0,0,1,0,,,,,
-258.4130962,1636.185641,9736.8538,9807.807144,5668.006536,-1291.2764,-2130.001473,-4591.261637,-5185.990355,-5401.850696,0.005719017,0.007787977,-0.022471382,-0.076229232,-0.195112507,-1342.717652,-2380.53794,-5537.833466,-6319.861664,-7146.127036,51.43092215,250.4889472,945.8025134,1132.351412,1741.175332,1032.863304,3766.187114,14328.11544,14993.7975,11069.85723,,0,1,0,0,,,,,
-6763.494065,-10602.91665,-22592.34693,-26786.49038,-31228.07272,-1202.392039,-2123.580864,-4889.885898,-5524.253432,-5846.867798,0.002603032,0.003139699,-0.014534286,-0.042843444,-0.108316253,-1416.896148,-2542.493422,-6106.897887,-6932.422906,-7569.717281,214.4976368,418.8796591,1216.37589,1406.813289,1719.991283,-5561.102027,-8479.335791,-17702.46103,-21262.23695,-25381.20492,,0,0,1,0,,,,,
8680.098284,13245.02906,23323.89902,24840.89062,25063.87544,-1085.875765,-1756.341336,-3396.824753,-3641.864673,-3717.132803,0.006747189,0.010030804,0.013045196,0.010241688,-0.001490451,-1091.588317,-1766.264646,-3482.188237,-3773.620224,-3916.4252,5.715442222,9.935009455,85.48113563,131.9464507,199.6229106,9765.974049,15001.37039,26720.72378,28482.75529,28781.00825,,0,1,0,0,,,,,
-9268.364311,-14689.35525,-28753.80856,-32392.67732,-36488.96528,-911.7810413,-1508.593789,-3168.504178,-3578.026895,-3731.322987,0.000350617,-0.002616768,-0.042453799,-0.08436198,-0.160643301,-1293.455743,-2317.656018,-5228.466534,-5831.526215,-6382.683547,381.6628776,809.0070096,2059.113937,2251.849905,2647.963621,-8356.58327,-13180.76146,-25585.30438,-28814.65042,-32757.64229,,0,0,1,0,,,,,
-991.5963288,-832.0113238,1102.311125,1053.495765,-706.5607781,-1034.66217,-1713.541692,-3614.240853,-3998.154273,-4099.682292,-2.81E-05,-0.002780495,-0.035445819,-0.069423955,-0.135774486,-1344.513326,-2343.359026,-5223.333684,-5791.233697,-6191.299276,309.839535,629.7642096,1608.311513,1791.629523,2089.086676,43.0658411,881.5303682,4716.551978,5051.650039,3393.121514,,0,0,1,0,,,,,
-6969.431806,-10528.39782,-17981.46108,-19628.10193,-21798.5278,-1203.476193,-1956.485742,-3860.089324,-4221.768672,-4285.631393,-1.84E-05,-0.002841775,-0.030227145,-0.053094607,-0.096381407,-1310.644088,-2208.415608,-4570.83104,-5018.684038,-5373.37297,107.1598974,251.8952654,710.2843513,796.1278399,1086.440913,-5765.955613,-8571.912079,-14121.37176,-15406.33326,-17512.89641,,0,0,1,0,,,,,
-2308.400944,-2921.076528,-3226.287567,-3478.99703,-5138.320245,-1238.180791,-2049.513976,-4213.412881,-4613.618961,-4787.191763,0.010562307,0.015720177,0.011772783,-0.008503455,-0.060556148,-1439.430142,-2486.450177,-5425.318952,-5999.903613,-6431.753132,201.2468207,436.9220498,1211.654632,1385.800941,1643.591959,-1070.220152,-871.5625514,987.1253147,1134.621931,-351.1284827,,0,0,1,0,,,,,
6296.201599,9882.82615,18695.02905,19471.15525,17113.81827,-1198.088339,-2169.622358,-5022.758551,-5630.3196,-5884.139491,0.010195188,0.013489754,-0.021024197,-0.077682438,-0.202580296,-1467.617686,-2707.97329,-6513.156436,-7408.49164,-8409.299844,269.5144046,538.2846318,1489.360506,1776.137138,2521.342033,7494.289938,12052.44851,23717.7876,25101.47485,22997.95776,,0,1,0,0,,,,,
3245.386525,5761.759992,14006.93595,14395.61191,10417.33931,-806.1019385,-1381.342933,-3155.819711,-3675.481367,-3924.861548,-0.002288091,-0.006511274,-0.056779365,-0.114982682,-0.239478603,-1369.705338,-2521.061461,-5966.124356,-6775.939173,-7574.923833,563.5913067,1139.660206,2809.422968,3098.788593,3646.687589,4051.488463,7143.102926,17162.75566,18071.09328,14342.20086,,0,1,0,0,,,,,
-7900.950209,-12309.90207,-23992.11944,-27724.89343,-32888.11038,-1086.554112,-1832.625402,-4257.230246,-4963.900089,-5315.110963,0.006082647,0.008456473,-0.019582424,-0.069954974,-0.176235928,-1225.018414,-2195.180535,-5541.610561,-6525.500431,-7428.986136,138.4601289,362.5311412,1283.861325,1560.51653,2111.356833,-6814.396097,-10477.27667,-19734.88919,-22760.99334,-27572.99942,,0,0,1,0,,,,,
-2015.383484,-3329.119999,-8246.732077,-10779.89685,-14957.6857,-1397.486657,-2446.552068,-5540.397556,-6177.915552,-6311.307538,0.008687457,0.011388787,-0.006027092,-0.039864669,-0.119375673,-1531.329234,-2740.40034,-6464.658935,-7283.305013,-7960.510695,133.8372769,293.8262047,923.962475,1104.880912,1648.309067,-617.896827,-882.567931,-2706.334521,-4601.9813,-8646.378158,,0,0,1,0,,,,,
-2752.922171,-3490.156905,-4797.647394,-5564.906939,-7192.453518,-1562.884769,-2632.809868,-5538.139332,-6062.955107,-6255.930079,-0.005029156,-0.007567647,-0.0286451,-0.051869186,-0.099075216,-1354.14266,-2401.524119,-5456.946757,-6022.063279,-6416.897805,-208.7471815,-231.3104913,-81.62985402,-41.77031615,159.2297258,-1190.037402,-857.3470369,740.4919385,498.048168,-936.5234386,,0,0,1,0,,,,,
8770.98963,13986.75098,27406.2911,28595.84157,25612.52331,-1237.456001,-1999.618312,-4157.212367,-4828.287788,-5334.466912,0.006907423,0.008779247,-0.027112977,-0.080531401,-0.192584947,-1516.672189,-2666.160582,-6047.4861,-6905.766351,-7752.200975,279.2072831,666.5040827,1889.695908,2076.337763,2415.212473,10008.44563,15986.36929,31563.50347,33424.12936,30946.99022,,0,1,0,0,,,,,
1047.323705,2095.872485,6057.986902,6540.174487,5119.397375,-1151.810462,-1938.459074,-4091.447539,-4511.543762,-4673.479503,0.001969801,0.000825956,-0.027222744,-0.057979708,-0.119955088,-1454.391376,-2579.630587,-5926.797288,-6574.522501,-7008.34308,302.575325,641.1472094,1834.974086,2062.256913,2333.517391,2199.134167,4034.331559,10149.43444,11051.71825,9792.876878,,0,1,0,0,,,,,
-686.1949959,-504.8577487,2413.122412,2867.314963,282.7681938,-1382.502534,-2303.59696,-4794.232429,-5364.448474,-5788.356718,-0.014878339,-0.025773903,-0.086626614,-0.13734239,-0.238556199,-1499.264146,-2634.555898,-5854.231062,-6597.422045,-7387.840175,116.7564606,330.9334323,1059.592781,1232.172973,1597.593804,696.3075383,1798.739212,7207.354842,8231.763437,6071.124911,,0,1,0,0,,,,,
-8921.664126,-13685.57624,-24031.82148,-26124.57404,-28544.36916,-1180.053591,-1984.875011,-4126.842133,-4529.100412,-4650.825505,-0.003885178,-0.006494791,-0.028868838,-0.051674644,-0.098496286,-1251.091193,-2147.337941,-4615.537426,-5084.517944,-5453.021726,71.03404598,162.4471167,488.4581645,554.9903755,801.4386885,-7741.610536,-11700.70123,-19904.97935,-21595.47362,-23893.54366,,0,0,1,0,,,,,
2260.400884,4486.594388,12608.76764,13974.25213,12331.21618,-969.1262032,-1642.591743,-3519.18789,-3925.24342,-4060.734459,0.019734718,0.030297352,0.034210679,0.003654557,-0.074236631,-1375.240214,-2434.241889,-5532.015856,-6197.247122,-6779.85673,406.1076372,791.6194073,2012.362798,2271.169256,2717.568161,3229.527088,6129.186131,16127.95553,17899.49555,16391.95064,,0,1,0,0,,,,,
-4382.261417,-6209.158374,-9213.501033,-10180.23855,-12384.91056,-967.4047627,-1733.524052,-4007.198059,-4486.930039,-4654.194421,0.001449789,0.000937442,-0.02116105,-0.053185406,-0.123300534,-1236.849677,-2211.629458,-5208.322828,-5858.800378,-6324.799721,269.4398207,478.0813034,1200.661622,1370.877152,1668.477835,-3414.856654,-4475.634323,-5206.302974,-5693.30851,-7730.716138,,0,0,1,0,,,,,
-1973.206803,-2623.770914,-3452.216645,-4532.042103,-7997.180133,-958.9891341,-1647.514568,-3717.603464,-4271.405481,-4575.114117,0.008025286,0.011036583,-0.012306278,-0.053021508,-0.134075909,-1328.955185,-2405.281332,-5769.954979,-6636.905804,-7485.626456,369.9564859,757.7182151,2051.480523,2363.713501,2906.635781,-1014.217669,-976.2563455,265.3868192,-260.636622,-3422.066016,,0,0,1,0,,,,,
10340.58864,15364.75108,26526.40422,27900.42317,26735.99126,-1241.89713,-2039.926713,-4076.964622,-4496.813331,-4653.28438,0.002413699,0.001616798,-0.021731983,-0.050478738,-0.112727239,-1359.980546,-2328.495684,-4805.206509,-5287.103168,-5700.480112,118.071614,288.519699,727.6032085,789.0931185,1044.903548,11582.48577,17404.67779,30603.36884,32397.2365,31389.27564,,0,1,0,0,,,,,
369.6254557,1411.618355,5157.731034,5141.180007,3101.030289,-1277.838561,-2201.085338,-4880.60528,-5491.025587,-5707.62541,0.012761705,0.017590143,0.000411054,-0.037567346,-0.117743404,-1447.079921,-2551.173421,-5788.198421,-6537.548348,-7292.178392,169.2342927,350.0539349,907.0446461,1045.465715,1582.276593,1647.464017,3612.703693,10038.33631,10632.20559,8808.655699,,0,1,0,0,,,,,
-2927.513515,-4259.196983,-7458.782183,-8774.295273,-11203.70429,-1395.620058,-2388.056999,-5293.741914,-5841.073682,-6013.193175,-0.001561243,-0.003527702,-0.030275065,-0.06307881,-0.13240549,-1438.394754,-2543.680864,-5849.821638,-6487.424437,-7015.333701,42.77240972,155.6119534,555.8833273,646.0357391,1001.640126,-1531.893457,-1871.139984,-2165.040269,-2933.221591,-5190.511118,,0,0,1,0,,,,,
-796.9004637,-1087.185114,-522.1588306,-48.08401011,-311.5377601,-1261.270674,-2094.435801,-4354.403602,-4765.080555,-4878.187704,0.009818924,0.014970681,0.019897866,0.011050092,-0.014620728,-1198.20036,-2032.360689,-4405.224625,-4861.238099,-5096.418788,-63.07136376,-62.08020217,50.72035988,95.95157104,217.84125,464.3702103,1007.250687,3832.244771,4716.996545,4566.649944,,0,0,1,0,,,,,
-2719.485713,-2975.848655,-3214.94668,-4766.745494,-8164.080855,-787.5834284,-1350.610525,-3068.815669,-3555.573705,-3741.688997,0.002518904,0.002527377,-0.031669921,-0.079961855,-0.17373959,-1396.882896,-2467.55084,-5375.094719,-5976.258427,-6535.942491,609.2871109,1116.887856,2305.639338,2419.590204,2792.264208,-1931.902285,-1625.238129,-146.1310105,-1211.171789,-4422.391858,,0,0,1,0,,,,,
1253.150254,2819.800728,6935.42209,5141.653337,-693.4594569,-937.1383806,-1633.470615,-3906.891649,-4572.513862,-4816.518313,0.010840589,0.012768461,-0.027547399,-0.082261458,-0.180192573,-1449.410107,-2600.318129,-6170.289816,-7046.900461,-7831.967046,512.2612331,966.7929872,2262.501489,2472.763569,3012.345339,2190.288635,4453.271342,10842.31374,9714.167199,4123.058856,,0,0,1,0,,,,,
-9266.880865,-14713.98905,-31257.95051,-37072.15421,-44077.2457,-1107.164425,-1853.286322,-4112.695173,-4868.829748,-5398.56567,0.010028185,0.011629393,-0.043608882,-0.123285416,-0.286291448,-1553.235508,-2779.640981,-6504.590165,-7553.18613,-8800.425537,446.0531185,926.2728231,2390.704795,2682.137329,3397.486381,-8159.71644,-12860.70273,-27145.25534,-32203.32447,-38678.68003,,0,0,1,0,,,,,
1435.801178,2229.638102,5240.019883,5769.250688,4502.816532,-1080.172896,-1775.169599,-3609.323191,-3983.193646,-4179.836078,-0.002276117,-0.004740157,-0.030187435,-0.057376827,-0.112671972,-1339.806581,-2346.895104,-5115.179774,-5616.959287,-6032.278057,259.6274834,571.7010026,1505.514103,1633.135121,1851.348855,2515.974074,4004.807701,8849.343074,9752.444334,8682.652609,,0,1,0,0,,,,,
5871.811501,9251.195832,16870.78571,17127.9464,15359.43654,-1001.632862,-1643.184267,-3408.31501,-3796.559984,-3866.121526,-0.007254402,-0.012136503,-0.048104045,-0.084358735,-0.148989345,-1083.761412,-1892.982164,-4113.644275,-4566.142484,-4944.058812,82.12148193,249.7671139,704.8977006,768.8264452,1076.592825,6873.444363,10894.3801,20279.10072,20924.50639,19225.55806,,0,1,0,0,,,,,
3959.304261,7553.731435,20033.848,21041.86653,16416.58387,-1118.147865,-1895.276873,-4310.055805,-5118.821865,-5665.708895,-0.017439943,-0.03080663,-0.114599771,-0.189473858,-0.329616132,-1568.602372,-2809.796758,-6653.789938,-7720.581377,-8844.551776,450.4415536,914.4559467,2342.735905,2599.876561,3174.90123,5077.452126,9449.008308,24343.9038,26160.6884,22082.29277,,0,1,0,0,,,,,
-4844.13601,-8019.321688,-16867.3958,-19021.22863,-21505.41373,-1080.270261,-1826.351858,-3906.831802,-4333.574149,-4491.536085,0.002002745,0.003436757,-0.004423338,-0.026938055,-0.080149371,-1344.034225,-2349.970374,-5327.156466,-5980.608725,-6517.525087,263.7597287,523.597291,1419.96346,1646.323735,2024.460688,-3763.865749,-6192.969829,-12960.564,-14687.65449,-17013.87764,,0,0,1,0,,,,,
3288.451994,5681.399599,12663.36948,13337.53932,11401.55879,-1338.399972,-2208.262983,-4396.290973,-4867.097473,-5058.265488,-0.00453496,-0.00818542,-0.04435605,-0.084452021,-0.173357491,-1458.042075,-2555.823429,-5479.77753,-6101.922529,-6723.221564,119.633432,347.5239603,1082.941714,1233.760116,1662.879266,4626.851965,7889.662581,17059.66046,18204.63679,16459.82428,,0,1,0,0,,,,,
-5217.118455,-8200.703514,-16334.17346,-18289.3269,-20252.99316,-986.5078667,-1622.049978,-3402.913199,-3771.120025,-3908.886924,-7.26E-05,-0.000542043,-0.016230633,-0.037625298,-0.085404995,-1048.957943,-1808.717083,-4010.370083,-4448.596492,-4769.957697,62.44884235,186.6604889,607.3377184,677.2680466,860.7121652,-4230.610588,-6578.653536,-12931.26027,-14518.20687,-16344.10623,,0,0,1,0,,,,,
-6131.9483,-8962.253439,-14442.96666,-16494.14487,-21061.68959,-1221.938282,-2065.093598,-4571.774965,-5204.607721,-5625.984414,0.003466428,0.002886209,-0.035799787,-0.091240022,-0.207009588,-1513.354643,-2709.829828,-6354.546018,-7239.196827,-8162.8049,291.4072862,644.690561,1781.988207,2033.068629,2533.721889,-4910.010017,-6897.159842,-9871.191697,-11289.53715,-15435.70517,,0,0,1,0,,,,,
-1526.510201,-1810.547973,-1397.503467,-2307.012562,-7989.42319,-1255.982096,-2237.365009,-5420.115297,-6356.848982,-6933.830107,0.010333455,0.014789448,-0.006931261,-0.052720014,-0.16901808,-1448.180772,-2679.928981,-7078.345428,-8552.769706,-10454.58477,192.1881855,442.5124215,1657.245914,2193.791177,3515.754602,-270.528105,426.8170356,4022.611829,4049.83642,-1055.593083,,0,0,1,0,,,,,
-3085.18201,-3678.51715,-4782.670005,-6880.160343,-11351.67994,-610.3801467,-1153.217275,-3022.170565,-3602.552817,-3842.977303,0.001603124,-0.000612431,-0.049004836,-0.111098093,-0.228309526,-1419.204237,-2584.876331,-6019.691707,-6845.64112,-7618.854687,808.8069284,1431.583627,2996.559794,3241.488801,3773.180429,-2474.801864,-2525.299875,-1760.49944,-3277.607526,-7508.702635,,0,0,1,0,,,,,
3313.955505,5711.56004,12091.20859,12448.18521,10879.59987,-1114.257365,-1873.79507,-3907.111196,-4300.752324,-4388.011142,0.000253625,-0.000269667,-0.018191198,-0.039760697,-0.082632798,-1369.596137,-2324.608958,-4887.332733,-5366.62986,-5683.002123,255.3326803,450.7842643,979.7747368,1065.075905,1293.567404,4428.21287,7585.35511,15998.31978,16748.93753,15267.61101,,0,1,0,0,,,,,
-1244.126124,-1287.041668,-305.8463534,-1622.892931,-5904.400165,-1236.585252,-2136.772821,-4947.5552,-5648.583246,-5897.898878,0.005528423,0.007215663,-0.019446355,-0.068577275,-0.172679829,-1569.442674,-2820.056084,-6808.839751,-7733.506946,-8457.96706,332.8499809,683.2489609,1860.745126,2083.92649,2558.099846,-7.540871997,849.7311529,4641.708847,4025.690315,-6.501287474,,0,0,1,0,,,,,
-128.6090344,629.7085554,4725.227959,5541.066159,3948.648913,-1069.686605,-1865.933275,-4151.090485,-4653.587252,-4873.39085,0.003556786,0.00376447,-0.027411054,-0.068716864,-0.160050379,-1375.812746,-2452.301441,-5574.40701,-6233.596435,-6897.598343,306.1133971,586.3073862,1422.357281,1578.118354,2020.551668,941.0775708,2495.64183,8876.318444,10194.65341,8822.039763,,0,1,0,0,,,,,
-3600.501449,-5736.360381,-12158.98221,-14277.91879,-17086.30996,-1280.217372,-2215.97289,-5092.557416,-5787.107479,-6033.098533,0.009133606,0.013535732,-0.003896082,-0.046191074,-0.141972686,-1403.788894,-2504.876364,-6078.776764,-6960.177184,-7683.303706,123.5647527,288.8738706,985.7163237,1172.034066,1648.08418,-2320.284077,-3520.38749,-7066.424795,-8490.811309,-11053.21143,,0,0,1,0,,,,,
6218.671732,9786.564019,20277.76605,21926.43125,19789.30558,-1160.815908,-1946.243817,-4078.627046,-4623.156138,-4939.930252,-0.002622005,-0.00572553,-0.045445864,-0.095158011,-0.204297214,-1417.262538,-2507.66812,-5743.891265,-6563.958792,-7446.752042,256.4414645,561.4004998,1664.934219,1940.272492,2505.85812,7379.487641,11732.80784,24356.39309,26549.58739,24729.23583,,0,1,0,0,,,,,
182.2657675,964.1281947,4031.256618,4511.20287,3916.308851,-1162.157499,-1881.631943,-3696.771629,-4050.365284,-4164.442871,-0.005962851,-0.010125967,-0.030651107,-0.045474919,-0.075191615,-1138.105816,-1883.996894,-3817.076014,-4190.220288,-4430.195214,-24.05432648,2.353075746,120.1395147,139.5650878,265.2603726,1344.423267,2845.760138,7728.028247,8561.568154,8080.751722,,0,1,0,0,,,,,
2360.651114,3971.149612,6325.994107,3324.606764,-3559.817586,-1103.417335,-1700.872418,-3767.406876,-4697.832936,-5403.110985,0.010722484,0.012425617,-0.035882854,-0.101841864,-0.215147368,-1606.655871,-2837.751598,-6440.738053,-7479.496366,-8608.008426,503.227567,1136.829119,2672.692925,2780.636146,3203.261077,3464.068448,5672.02203,10093.40098,8022.439699,1843.2934,,0,0,1,0,,,,,
-1831.528663,-2748.012128,-4519.389244,-5232.242684,-6923.042192,-1282.802611,-2089.022638,-4215.254472,-4636.109959,-4737.406867,0.000148508,-0.000374749,-0.016458397,-0.040193772,-0.095990864,-1186.653104,-2020.753026,-4313.528598,-4776.759975,-5134.089245,-96.15341179,-68.28613135,98.04337989,140.2441274,396.000179,-548.7260513,-658.98949,-304.1347726,-596.132725,-2185.635325,,0,0,1,0,,,,,
2478.219952,4423.587955,10869.70062,11826.9454,10542.99101,-1073.841357,-1847.120101,-4056.099463,-4525.072934,-4725.389597,-0.000130743,0.000293442,-0.013999108,-0.037972639,-0.094884755,-1312.396199,-2286.887932,-5096.973803,-5694.253474,-6191.651099,238.5539647,439.7638891,1040.815786,1169.103328,1466.151236,3552.061309,6270.708055,14925.80009,16352.01833,15268.3806,,0,1,0,0,,,,,
-88.15977643,724.2000473,3845.921032,3275.009397,-327.6491927,-1236.465778,-2082.80382,-4512.09931,-5185.699081,-5510.190852,-0.00105224,-0.004127579,-0.053594082,-0.111649327,-0.22210928,-1605.933137,-2844.724533,-6492.261117,-7428.458392,-8345.711434,369.449943,761.8415662,1978.997012,2240.511381,2830.97995,1148.306001,2807.003867,8358.020342,8460.708478,5182.541659,,0,0,1,0,,,,,
